onset	duration	trial_type	response_value	stim_file_TODO
2.783	26.763	video	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
32.596	2.971	rating_relevance	0.0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
36.114	1.472	rating_happy	5.73	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
41.416	1.758	rating_sad	2.4	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
46.285	1.615	rating_afraid	100.0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
51.687	1.992	rating_disgusted	100.0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
56.172	1.465	rating_warm	3.44	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
62.491	2.766	rating_engaged	0.31	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
64.818	71.489	video	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
138.386	2.042	rating_relevance	19.27	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
143.471	2.115	rating_happy	22.71	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
147.789	1.416	rating_sad	3.02	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
153.608	2.217	rating_afraid	15.94	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
158.126	1.716	rating_disgusted	2.81	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
163.779	2.35	rating_warm	9.48	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
169.497	3.05	rating_engaged	88.44	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
171.503	111.137	video	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
284.89	2.209	rating_relevance	36.25	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
289.759	2.066	rating_happy	66.98	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
294.311	1.6	rating_sad	10.83	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
299.429	1.7	rating_afraid	3.12	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
303.998	1.25	rating_disgusted	5.52	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
309.716	1.949	rating_warm	34.17	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
315.068	2.288	rating_engaged	81.15	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
317.83	30.585	video	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
350.715	2.269	rating_relevance	45.0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
355.767	2.298	rating_happy	11.56	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
359.952	1.465	rating_sad	2.4	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
365.02	1.515	rating_afraid	53.96	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
370.122	1.599	rating_disgusted	4.06	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
375.691	2.15	rating_warm	15.52	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
380.826	2.267	rating_engaged	95.83	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
