onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.93	54.388	narrative_presentation	n/a	n/a	Deliverance	prison	Audio	task-narratives/Narrative7Situation1.mp3
59.318	3.967	rating_feeling	898	515	Deliverance	prison	Audio	n/a
61.802	1.483	feeling_mouse_trajectory	898	515	Deliverance	prison	Audio	n/a
63.378	3.1	rating_expectation	858	573	Deliverance	prison	Audio	n/a
65.278	1.2	expectation_mouse_trajectory	858	573	Deliverance	prison	Audio	n/a
70.644	5.954	narrative_presentation	n/a	n/a	Adultery	prison	Audio	task-narratives/Narrative7Situation2.mp3
76.598	3.75	rating_feeling	898	515	Adultery	prison	Audio	n/a
78.415	1.933	feeling_mouse_trajectory	898	515	Adultery	prison	Audio	n/a
80.65	1.75	rating_expectation	858	573	Adultery	prison	Audio	n/a
81.25	1.15	expectation_mouse_trajectory	858	573	Adultery	prison	Audio	n/a
92.749	7.459	narrative_presentation	n/a	n/a	Pursuit	prison	Audio	task-narratives/Narrative7Situation3.mp3
100.208	2.733	rating_feeling	898	515	Pursuit	prison	Audio	n/a
101.024	1.917	feeling_mouse_trajectory	898	515	Pursuit	prison	Audio	n/a
104.243	1.383	rating_expectation	858	573	Pursuit	prison	Audio	n/a
104.66	0.967	expectation_mouse_trajectory	858	573	Pursuit	prison	Audio	n/a
111.34	11.511	narrative_presentation	n/a	n/a	Conflict with a god	park	Audio	task-narratives/Narrative7Situation4.mp3
122.85	1.933	rating_feeling	898	515	Conflict with a god	park	Audio	n/a
123.384	1.4	feeling_mouse_trajectory	898	515	Conflict with a god	park	Audio	n/a
126.883	2.9	rating_expectation	858	573	Conflict with a god	park	Audio	n/a
128.366	1.417	expectation_mouse_trajectory	858	573	Conflict with a god	park	Audio	n/a
135.967	8.012	narrative_presentation	n/a	n/a	Recovery of a lost one	park	Audio	task-narratives/Narrative7Situation5.mp3
143.978	2.35	rating_feeling	898	515	Recovery of a lost one	park	Audio	n/a
144.428	1.9	feeling_mouse_trajectory	898	515	Recovery of a lost one	park	Audio	n/a
148.014	2.083	rating_expectation	858	573	Recovery of a lost one	park	Audio	n/a
148.514	1.583	expectation_mouse_trajectory	858	573	Recovery of a lost one	park	Audio	n/a
155.123	8.803	narrative_presentation	n/a	n/a	Supplication	park	Audio	task-narratives/Narrative7Situation6.mp3
163.926	3.5	rating_feeling	898	515	Supplication	park	Audio	n/a
165.076	2.35	feeling_mouse_trajectory	898	515	Supplication	park	Audio	n/a
167.948	1.383	rating_expectation	858	573	Supplication	park	Audio	n/a
168.798	0.533	expectation_mouse_trajectory	858	573	Supplication	park	Audio	n/a
177.032	16.657	narrative_presentation	n/a	n/a	Involuntary crimes of love	hospital	Audio	task-narratives/Narrative7Situation7.mp3
193.689	3.783	rating_feeling	898	515	Involuntary crimes of love	hospital	Audio	n/a
194.473	3.0	feeling_mouse_trajectory	898	515	Involuntary crimes of love	hospital	Audio	n/a
197.729	1.917	rating_expectation	858	573	Involuntary crimes of love	hospital	Audio	n/a
198.279	1.367	expectation_mouse_trajectory	858	573	Involuntary crimes of love	hospital	Audio	n/a
203.786	8.79	narrative_presentation	n/a	n/a	An enemy loved	hospital	Audio	task-narratives/Narrative7Situation8.mp3
212.576	3.033	rating_feeling	898	515	An enemy loved	hospital	Audio	n/a
214.376	1.233	feeling_mouse_trajectory	898	515	An enemy loved	hospital	Audio	n/a
216.6	1.617	rating_expectation	858	573	An enemy loved	hospital	Audio	n/a
216.916	1.3	expectation_mouse_trajectory	858	573	An enemy loved	hospital	Audio	n/a
222.658	7.984	narrative_presentation	n/a	n/a	Ambition	hospital	Audio	task-narratives/Narrative7Situation9.mp3
230.642	2.25	rating_feeling	898	515	Ambition	hospital	Audio	n/a
231.126	1.767	feeling_mouse_trajectory	898	515	Ambition	hospital	Audio	n/a
234.678	2.333	rating_expectation	858	573	Ambition	hospital	Audio	n/a
235.828	1.183	expectation_mouse_trajectory	858	573	Ambition	hospital	Audio	n/a
243.767	15.328	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	town	Audio	task-narratives/Narrative8Situation1.mp3
259.095	2.533	rating_feeling	898	515	Necessity of sacrificing loved ones	town	Audio	n/a
259.545	2.083	feeling_mouse_trajectory	898	515	Necessity of sacrificing loved ones	town	Audio	n/a
263.117	2.7	rating_expectation	858	573	Necessity of sacrificing loved ones	town	Audio	n/a
263.451	2.367	expectation_mouse_trajectory	858	573	Necessity of sacrificing loved ones	town	Audio	n/a
270.176	8.833	narrative_presentation	n/a	n/a	Abduction	town	Audio	task-narratives/Narrative8Situation2.mp3
279.009	2.183	rating_feeling	898	515	Abduction	town	Audio	n/a
279.693	1.5	feeling_mouse_trajectory	898	515	Abduction	town	Audio	n/a
283.045	1.467	rating_expectation	858	573	Abduction	town	Audio	n/a
283.595	0.917	expectation_mouse_trajectory	858	573	Abduction	town	Audio	n/a
291.119	22.194	narrative_presentation	n/a	n/a	Adultery	town	Audio	task-narratives/Narrative8Situation3.mp3
313.313	1.817	rating_feeling	898	515	Adultery	town	Audio	n/a
313.696	1.433	feeling_mouse_trajectory	898	515	Adultery	town	Audio	n/a
317.345	2.35	rating_expectation	858	573	Adultery	town	Audio	n/a
317.795	1.9	expectation_mouse_trajectory	858	573	Adultery	town	Audio	n/a
324.432	12.624	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
337.056	1.233	rating_feeling	898	515	Obtaining	city	Audio	n/a
337.723	0.567	feeling_mouse_trajectory	898	515	Obtaining	city	Audio	n/a
341.079	1.4	rating_expectation	858	573	Obtaining	city	Audio	n/a
341.513	0.967	expectation_mouse_trajectory	858	573	Obtaining	city	Audio	n/a
347.135	6.634	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
353.768	2.65	rating_feeling	898	515	Supplication	city	Audio	n/a
354.768	1.65	feeling_mouse_trajectory	898	515	Supplication	city	Audio	n/a
357.803	1.267	rating_expectation	858	573	Supplication	city	Audio	n/a
358.219	0.85	expectation_mouse_trajectory	858	573	Supplication	city	Audio	n/a
