onset	duration	trial_type	response_value	stim_file
2.768	155.163	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.482	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
167.517	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
171.385	3.351	rating_sad	2.29	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
176.854	3.801	rating_afraid	24.17	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
182.589	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
183.123	0.016	rating_warm	0.0	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
192.643	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
193.179	57.053	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.783	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
258.101	2.809	rating_happy	3.85	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
264.82	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
268.888	3.549	rating_afraid	33.23	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
274.874	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
278.442	3.049	rating_warm	4.58	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
283.377	2.966	rating_engaged	18.23	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
285.441	243.827	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
533.804	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
538.005	3.682	rating_happy	4.17	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
543.857	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
547.309	2.932	rating_afraid	35.83	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
551.66	2.266	rating_disgusted	25.94	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
555.979	1.567	rating_warm	2.29	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
563.931	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
564.465	30.078	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.111	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
604.146	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
609.165	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
614.184	n/a	rating_afraid	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
616.368	1.667	rating_disgusted	2.5	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
624.221	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
627.889	3.149	rating_engaged	15.62	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
