onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
4.99	1.0	pain	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h045.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.21	3.21	pain	expectrating	1	high_cue	n/a	77.47	Very Strong	77.47	Very Strong	0.28	2.92	task-social/cue/runtype-pain/sch/h045.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.23	11.91	pain	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17.23	20.73	25.73	29.13	success	n/a	n/a	n/a
27.4	2.95	pain	outcomerating	1	high_cue	low_stim	91.61	Very Strong	91.61	Very Strong	0.28	2.92	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
39.59	1.0	pain	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h035.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.79	2.26	pain	expectrating	2	high_cue	n/a	78.19	Very Strong	78.19	Very Strong	0.4	1.86	task-social/cue/runtype-pain/sch/h035.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.53	11.909999999999997	pain	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	48.53	52.03	57.03	60.43	success	n/a	n/a	n/a
61.8	2.3	pain	outcomerating	2	high_cue	low_stim	60.26	Strong	60.26	Strong	0.4	1.86	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
72.48	1.0	pain	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h052.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.48	2.33	pain	expectrating	3	high_cue	n/a	74.4	Very Strong	74.4	Very Strong	0.7	1.63	task-social/cue/runtype-pain/sch/h052.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.24	12.36	pain	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	80.24	84.0	89.0	92.61	success	n/a	n/a	n/a
93.09	2.14	pain	outcomerating	3	high_cue	med_stim	85.18	Very Strong	85.18	Very Strong	0.7	1.63	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
105.3	0.98	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.3	n/a	pain	expectrating	4	low_cue	n/a	n/a	n/a	69.39	Very Strong	0.35	3.32	task-social/cue/runtype-pain/scl/l046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.03	12.370000000000005	pain	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	113.03	116.79	121.79	125.4	success	n/a	n/a	n/a
123.2	2.43	pain	outcomerating	4	low_cue	med_stim	66.65	Very Strong	66.65	Very Strong	0.35	3.32	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
129.39	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h007.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.29	1.84	pain	expectrating	5	high_cue	n/a	77.7	Very Strong	77.7	Very Strong	0.42	1.42	task-social/cue/runtype-pain/sch/h007.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.93	12.819999999999993	pain	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	148.93	152.94	157.94	161.75	success	n/a	n/a	n/a
163.08	3.0	pain	outcomerating	5	high_cue	high_stim	79.78	Very Strong	79.78	Very Strong	0.42	1.42	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
167.89	1.0	pain	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l016.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.09	2.96	pain	expectrating	6	low_cue	n/a	64.26	Very Strong	64.26	Very Strong	0.42	2.54	task-social/cue/runtype-pain/scl/l016.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.34	12.819999999999993	pain	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	180.34	184.35	189.35	193.16	success	n/a	n/a	n/a
191.1	2.39	pain	outcomerating	6	low_cue	high_stim	78.19	Very Strong	78.19	Very Strong	0.42	2.54	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
200.48	1.0	pain	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.5	2.0	pain	expectrating	7	high_cue	n/a	84.47	Very Strong	84.47	Very Strong	0.5	1.5	task-social/cue/runtype-pain/sch/h039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.95	12.820000000000022	pain	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	212.95	216.96	221.96	225.77	success	n/a	n/a	n/a
226.69	2.97	pain	outcomerating	7	high_cue	high_stim	80.99	Very Strong	80.99	Very Strong	0.5	1.5	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
237.0	0.98	pain	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.2	3.94	pain	expectrating	8	high_cue	n/a	86.55	Very Strong	86.55	Very Strong	0.53	3.4	task-social/cue/runtype-pain/sch/h046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.41	12.359999999999985	pain	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	249.41	253.17	258.17	261.78	success	n/a	n/a	n/a
262.69	3.51	pain	outcomerating	8	high_cue	med_stim	80.5	Very Strong	80.5	Very Strong	0.53	3.4	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
268.49	1.0	pain	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l041.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.69	2.42	pain	expectrating	9	low_cue	n/a	63.23	Strong	63.23	Strong	0.42	2.01	task-social/cue/runtype-pain/scl/l041.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.74	11.899999999999977	pain	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	278.74	282.24	287.24	290.64	success	n/a	n/a	n/a
288.9	2.35	pain	outcomerating	9	low_cue	low_stim	54.49	Strong	54.49	Strong	0.42	2.01	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
