onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
8.839	32.183	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
41.022	2.668	rating_feeling	757	502	Slaying of kin unrecognized	town	Text	n/a
42.155	1.534	feeling_mouse_trajectory	757	502	Slaying of kin unrecognized	town	Text	n/a
45.092	1.584	rating_expectation	814	463	Slaying of kin unrecognized	town	Text	n/a
45.375	1.301	expectation_mouse_trajectory	814	463	Slaying of kin unrecognized	town	Text	n/a
53.172	17.111	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.283	2.505	rating_feeling	757	502	Erroneous judgement	town	Text	n/a
71.35	1.439	feeling_mouse_trajectory	757	502	Erroneous judgement	town	Text	n/a
74.303	1.82	rating_expectation	814	463	Erroneous judgement	town	Text	n/a
74.737	1.387	expectation_mouse_trajectory	814	463	Erroneous judgement	town	Text	n/a
80.382	10.392	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.774	2.635	rating_feeling	757	502	Revolt	town	Text	n/a
91.307	2.101	feeling_mouse_trajectory	757	502	Revolt	town	Text	n/a
94.79	1.751	rating_expectation	814	463	Revolt	town	Text	n/a
95.274	1.267	expectation_mouse_trajectory	814	463	Revolt	town	Text	n/a
99.856	28.149	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
128.005	2.368	rating_feeling	757	502	The enigma	city	Text	n/a
128.655	1.718	feeling_mouse_trajectory	757	502	The enigma	city	Text	n/a
132.02	1.801	rating_expectation	814	463	The enigma	city	Text	n/a
132.637	1.184	expectation_mouse_trajectory	814	463	The enigma	city	Text	n/a
139.088	15.096	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.184	1.641	rating_feeling	757	502	Deliverance	city	Text	n/a
155.117	0.707	feeling_mouse_trajectory	757	502	Deliverance	city	Text	n/a
158.197	1.722	rating_expectation	814	463	Deliverance	city	Text	n/a
158.847	1.072	expectation_mouse_trajectory	814	463	Deliverance	city	Text	n/a
165.264	15.076	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.34	1.884	rating_feeling	757	502	Remorse	city	Text	n/a
180.957	1.268	feeling_mouse_trajectory	757	502	Remorse	city	Text	n/a
184.357	2.951	rating_expectation	814	463	Remorse	city	Text	n/a
184.84	2.468	expectation_mouse_trajectory	814	463	Remorse	city	Text	n/a
192.424	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.274	2.368	rating_feeling	757	502	Loss of loved one	forest	Text	n/a
230.307	1.334	feeling_mouse_trajectory	757	502	Loss of loved one	forest	Text	n/a
233.291	1.668	rating_expectation	814	463	Loss of loved one	forest	Text	n/a
233.875	1.084	expectation_mouse_trajectory	814	463	Loss of loved one	forest	Text	n/a
239.358	9.712	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
249.071	2.322	rating_feeling	757	502	All sacrificed for passion	forest	Text	n/a
249.871	1.522	feeling_mouse_trajectory	757	502	All sacrificed for passion	forest	Text	n/a
253.102	2.054	rating_expectation	814	463	All sacrificed for passion	forest	Text	n/a
253.535	1.62	expectation_mouse_trajectory	814	463	All sacrificed for passion	forest	Text	n/a
258.165	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
