onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.027089834213257	1.087360143661499	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.427609920501709	1.003769874572754	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
7.744769811630249	0.8702101707458496	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
8.928550004959106	0.9691100120544434	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
10.21235990524292	0.8712799549102783	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
11.396129846572876	1.3853600025177002	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
13.0967698097229	1.068000078201294	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
14.48061990737915	1.7980000972747805	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.55028986930847	1.280669927597046	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_627.jpg
24.134219884872437	1.910860061645508	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
26.168309926986694	0.9464199542999268	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
27.418779850006104	1.0855801105499268	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.819299936294556	0.745460033416748	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
29.86968994140625	0.8190300464630127	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
31.0034499168396	0.6013898849487305	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
31.92044997215271	0.7275798320770264	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.65741991996765	0.823620080947876	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.791179895401	0.7013399600982666	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.80821990966797	0.6724801063537598	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
44.79191994667053	0.5178999900817871	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
45.62555980682373	0.6555001735687256	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
46.59258985519409	0.471369981765747	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
47.37621998786926	0.6717100143432617	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
48.35991978645325	0.6707601547241211	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.63116002082825	0.5183699131011963	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.464799880981445	0.6012599468231201	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.38180994987488	0.5346100330352783	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
63.2321298122406	0.6512701511383057	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
64.19915986061096	0.4678599834442138	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
64.98277997970581	0.5012099742889404	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
65.7997498512268	0.5184500217437744	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
66.6333999633789	0.5139999389648438	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
