onset	duration	trial_type	response_value	stim_file_TODO
2.768	155.216	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.535	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
166.136	3.083	rating_happy	65.31	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
172.572	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
175.89	2.801	rating_afraid	0.0	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
181.992	3.874	rating_disgusted	21.67	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
186.094	2.966	rating_warm	0.0	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
191.813	3.666	rating_engaged	90.0	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
193.181	57.115	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
253.636	3.295	rating_relevance	0.0	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
256.654	1.3	rating_happy	0.0	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
262.072	1.699	rating_sad	14.9	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
267.224	1.838	rating_afraid	77.92	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
274.277	3.87	rating_disgusted	62.29	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
276.711	1.282	rating_warm	0.0	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
283.764	3.317	rating_engaged	89.58	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
285.479	243.885	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
533.508	4.104	rating_relevance	60.62	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
537.209	2.799	rating_happy	8.44	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
541.844	2.416	rating_sad	40.62	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
548.48	4.032	rating_afraid	7.4	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
552.498	3.033	rating_disgusted	19.38	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
556.567	2.083	rating_warm	0.0	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
562.185	2.683	rating_engaged	89.06	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
564.534	30.13	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
597.082	2.374	rating_relevance	17.29	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
601.433	1.716	rating_happy	42.08	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
606.002	1.266	rating_sad	2.5	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
611.521	1.766	rating_afraid	0.0	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
615.172	0.399	rating_disgusted	0.0	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
621.958	2.167	rating_warm	64.9	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
627.36	2.555	rating_engaged	32.19	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
