onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
9.96748304367065	0.2	posner	invalid_cue	correct	left			1
10.1842291355133	0.740411758422852	posner	target_response	correct	left	right	right	1
14.3691236972809	0.2	posner	invalid_cue	correct	right			2
14.569198846817	0.571251153945923	posner	target_response	correct	right	left	left	2
17.4536075592041	0.2	posner	valid_cue	correct	right			3
17.6536803245544	0.513378620147705	posner	target_response	correct	right	right	right	3
20.4213805198669	0.2	posner	valid_cue	correct	left			4
20.6214559078217	0.475231170654297	posner	target_response	correct	left	left	left	4
23.5892279148102	0.2	posner	valid_cue	correct	right			5
23.7893035411835	0.572027444839478	posner	target_response	correct	right	right	right	5
28.3910191059113	0.2	posner	valid_cue	correct	right			6
28.5910940170288	0.503535985946655	posner	target_response	correct	right	right	right	6
31.3587925434113	0.2	posner	invalid_cue	correct	left			7
31.5588674545288	0.581515550613403	posner	target_response	correct	left	right	right	7
38.828245639801	0.2	posner	valid_cue	correct	left			8
39.0283198356628	0.485321044921875	posner	target_response	correct	left	left	left	8
42.2962045669556	0.2	posner	valid_cue	correct	right			9
42.4962794780731	0.498993635177612	posner	target_response	correct	right	right	right	9
45.6641275882721	0.2	posner	valid_cue	correct	right			10
45.8642029762268	0.455049991607666	posner	target_response	correct	right	right	right	10
50.4325726032257	0.2	posner	valid_cue	correct	right			11
50.6326475143433	0.497901439666748	posner	target_response	correct	right	right	right	11
53.7004578113556	0.2	posner	valid_cue	correct	left			12
53.9005329608917	0.399760961532593	posner	target_response	correct	left	left	left	12
57.5685667991638	0.2	posner	invalid_cue	correct	right			13
57.7686412334442	0.462811708450317	posner	target_response	correct	right	left	left	13
60.9364902973175	0.2	posner	valid_cue	correct	left			14
61.1365644931793	0.487739562988281	posner	target_response	correct	left	left	left	14
64.0043003559113	0.2	posner	valid_cue	correct	right			15
64.204375743866	0.52906322479248	posner	target_response	correct	right	right	right	15
67.2721872329712	0.2	posner	valid_cue	correct	right			16
67.4722607135773	0.487870216369629	posner	target_response	correct	right	right	right	16
70.8401839733124	0.2	posner	valid_cue	correct	left			17
71.0402572154999	0.487353801727295	posner	target_response	correct	left	left	left	17
78.0095233917236	0.2	posner	valid_cue	correct	left			18
78.2095973491669	0.44151759147644	posner	target_response	correct	left	left	left	18
82.4778563976288	0.2	posner	valid_cue	correct	left			19
82.6779320240021	0.493697881698608	posner	target_response	correct	left	left	left	19
91.8480174541473	0.2	posner	valid_cue	correct	left			20
92.0480918884277	0.389125108718872	posner	target_response	correct	left	left	left	20
96.616462469101	0.2	posner	valid_cue	correct	right			21
96.8165378570557	0.48731517791748	posner	target_response	correct	right	right	right	21
101.584982156754	0.2	posner	invalid_cue	correct	left			22
101.785056591034	0.485437393188477	posner	target_response	correct	left	right	right	22
105.55312871933	0.2	posner	invalid_cue	correct	left			23
105.753202676773	0.437459230422974	posner	target_response	correct	left	right	right	23
110.121498346329	0.2	posner	valid_cue	correct	left			24
110.321573257446	0.386544704437256	posner	target_response	correct	left	left	left	24
117.590950489044	0.2	posner	invalid_cue	correct	right			25
117.791025161743	0.387743949890137	posner	target_response	correct	right	left	left	25
120.658761739731	0.2	posner	valid_cue	correct	left			26
120.858836650848	0.380795240402222	posner	target_response	correct	left	left	left	26
123.726572751999	0.2	posner	invalid_cue	correct	left			27
123.926646709442	0.487155199050903	posner	target_response	correct	left	right	right	27
128.695091485977	0.2	posner	valid_cue	correct	right			28
128.895166397095	0.363942623138428	posner	target_response	correct	right	right	right	28
137.364991426468	0.2	posner	valid_cue	correct	left			29
137.565067052841	0.377352952957153	posner	target_response	correct	left	left	left	29
142.433548688889	0.2	posner	valid_cue	correct	right			30
142.633623838425	0.417929172515869	posner	target_response	correct	right	right	right	30
149.903000831604	0.2	posner	valid_cue	correct	right			31
150.103075504303	0.331716537475586	posner	target_response	correct	right	right	right	31
153.571034431458	0.2	posner	invalid_cue	correct	right			32
153.771109342575	0.373459577560425	posner	target_response	correct	right	left	left	32
156.538808822632	0.2	posner	invalid_cue	correct	right			33
156.738883495331	0.395653486251831	posner	target_response	correct	right	left	left	33
161.507328748703	0.2	posner	valid_cue	correct	right			34
161.707402944565	0.343992948532104	posner	target_response	correct	right	right	right	34
168.776705741882	0.2	posner	invalid_cue	correct	right			35
168.976780653	0.374362230300903	posner	target_response	correct	right	left	left	35
172.644814968109	0.2	posner	invalid_cue	correct	left			36
172.844889879227	0.337586164474487	posner	target_response	correct	left	right	right	36
181.014602184296	0.2	posner	invalid_cue	correct	right			37
