onset	duration	trial_type	response_value	stim_file_TODO
2.78	50.492	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
56.172	2.823	rating_relevance	27.19	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
60.69	2.333	rating_happy	10.42	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
64.375	0.999	rating_sad	0.0	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
69.76	1.366	rating_afraid	0.0	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
74.629	1.209	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
81.248	2.815	rating_warm	13.96	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
85.9	2.449	rating_engaged	14.06	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
88.545	179.443	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
270.885	2.862	rating_relevance	32.4	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
275.904	2.865	rating_happy	50.21	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
280.622	2.566	rating_sad	10.1	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
284.774	1.7	rating_afraid	2.08	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
290.059	1.966	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
295.278	2.167	rating_warm	69.79	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
301.247	3.117	rating_engaged	45.83	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
303.182	56.921	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
364.053	3.913	rating_relevance	69.9	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
368.338	3.183	rating_happy	63.33	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
371.856	1.683	rating_sad	0.0	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
378.092	2.899	rating_afraid	29.58	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
380.76	0.549	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
387.312	2.083	rating_warm	46.56	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
392.831	2.584	rating_engaged	66.56	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
395.292	147.763	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
546.188	3.097	rating_relevance	18.33	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
551.107	3.0	rating_happy	18.65	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
556.992	3.867	rating_sad	15.42	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
560.21	2.066	rating_afraid	2.81	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
565.162	2.0	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
570.264	2.083	rating_warm	17.92	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
575.566	2.369	rating_engaged	50.21	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
