onset	duration	trial_type	response_value	stim_file_TODO
2.777	26.766	video	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
32.707	3.094	rating_relevance	72.19	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
35.858	1.231	rating_happy	2.81	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
41.227	1.583	rating_sad	10.94	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
46.712	2.049	rating_afraid	100.0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
51.514	1.826	rating_disgusted	55.73	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
56.165	1.466	rating_warm	3.75	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
61.384	1.666	rating_engaged	54.06	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
64.83	71.496	video	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
138.446	2.076	rating_relevance	6.15	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
143.098	1.716	rating_happy	46.25	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
147.6	1.2	rating_sad	8.23	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
152.818	1.4	rating_afraid	92.6	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
157.553	1.122	rating_disgusted	3.75	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
163.289	1.837	rating_warm	33.02	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
169.007	2.535	rating_engaged	26.98	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
171.532	111.127	video	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
284.501	1.806	rating_relevance	55.42	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
289.969	2.265	rating_happy	38.96	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
294.021	1.299	rating_sad	65.52	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
299.223	1.482	rating_afraid	12.08	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
303.174	0.416	rating_disgusted	4.27	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
309.01	1.233	rating_warm	84.17	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
314.362	1.566	rating_engaged	32.4	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
317.84	30.569	video	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
349.675	1.23	rating_relevance	3.75	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
354.86	1.399	rating_happy	0.73	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
359.062	0.582	rating_sad	2.29	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
364.597	1.1	rating_afraid	46.15	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
369.516	0.999	rating_disgusted	4.38	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
375.518	1.983	rating_warm	19.17	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
379.536	0.989	rating_engaged	1.98	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
