onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
4.1	1.0	pain	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.21	2.75	pain	expectrating	1	high_cue	n/a	78.15	Very Strong	78.15	Very Strong	0.58	2.17	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.52	12.36	pain	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.52	16.28	21.28	24.89	success	n/a	n/a	n/a
23.69	1.42	pain	outcomerating	1	high_cue	med_stim	87.47	Very Strong	87.47	Very Strong	0.58	2.17	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
33.49	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l047.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.59	1.34	pain	expectrating	2	low_cue	n/a	46.63	Strong	46.63	Strong	0.48	0.86	task-social/cue/runtype-pain/scl/l047.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.52	11.899999999999999	pain	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	47.52	51.02	56.02	59.42	success	n/a	n/a	n/a
62.39	2.45	pain	outcomerating	2	low_cue	low_stim	49.22	Strong	49.22	Strong	0.48	0.86	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
71.59	1.0	pain	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.59	1.24	pain	expectrating	3	high_cue	n/a	89.08	Very Strong	89.08	Very Strong	0.25	0.99	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.51	11.899999999999991	pain	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	84.51	88.01	93.01	96.41	success	n/a	n/a	n/a
97.1	1.37	pain	outcomerating	3	high_cue	low_stim	69.01	Very Strong	69.01	Very Strong	0.25	0.99	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
105.6	0.98	pain	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.7	1.88	pain	expectrating	4	high_cue	n/a	55.61	Strong	55.61	Strong	0.6	1.28	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.91	12.830000000000013	pain	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	117.91	121.92	126.92	130.73	success	n/a	n/a	n/a
127.5	3.81	pain	outcomerating	4	high_cue	high_stim	98.07	Strongest sensation of any kind	98.07	Strongest sensation of any kind	0.6	1.28	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
132.8	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h038.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.9	1.72	pain	expectrating	5	high_cue	n/a	84.7	Very Strong	84.7	Very Strong	0.92	0.8	task-social/cue/runtype-pain/sch/h038.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
141.21	11.909999999999997	pain	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	141.21	144.71	149.71	153.11	success	n/a	n/a	n/a
