onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.019430160522461	1.7361400127410889	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
7.053530216217041	1.7411398887634275	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_532.jpg
9.08762001991272	1.8146400451660156	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
11.121710062026978	1.452850103378296	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
12.88903021812439	1.019899845123291	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
14.222870111465454	0.969710111618042	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
15.506680011749268	0.7519800662994385	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
16.573740005493164	1.6362500190734863	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.542640209198	1.21875	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
24.076540231704712	1.4025499820709229	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.79385018348694	1.20212984085083	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
27.31108021736145	1.2021598815917969	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.828310012817383	0.8185701370239258	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
29.96207022666931	0.9856798648834229	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
31.262550115585327	0.7694399356842041	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
32.34629011154175	0.95209002494812	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.66643023490906	0.9191398620605468	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.900230169296265	0.885469913482666	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
44.10067009925842	1.2357399463653564	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.65125012397766	0.9693400859832764	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.9350700378418	1.185960054397583	tomspunt	admiring?	why_face	yes	no	incorrect	task-tomspunt/F_692.jpg
48.435620069503784	0.7689599990844727	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
49.519360065460205	0.7519199848175049	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
50.586430072784424	1.2023000717163086	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.62350010871887	0.8856499195098877	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.82395005226135	0.7860400676727295	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.924360036849976	0.6689701080322266	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
63.90806007385254	0.7690601348876953	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
64.99180006980896	0.6353600025177002	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
65.9421501159668	0.6352500915527344	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
66.89251017570496	0.6854698657989502	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
67.89288020133972	0.652519941329956	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
78.14670014381409	1.402400016784668	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg
79.86401009559631	1.1687901020050049	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg
81.34790015220642	1.2188799381256104	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg
82.88180017471313	1.0692198276519775	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg
84.2656500339508	0.818580150604248	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg
85.39941000938416	0.9353301525115968	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg
86.64988017082214	0.752579927444458	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg
87.71694016456604	1.536149978637695	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_170.jpg
100.63842010498048	1.1027300357818604	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg
102.05562019348145	0.9023799896240234	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg
103.27274012565611	1.0027799606323242	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg
104.58990001678468	0.9696102142333984	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg
105.87371015548706	n/a	tomspunt	helping?	why_hand	n/a	no	incorrect	task-tomspunt/H_012.jpg
107.90780019760132	1.0692899227142334	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg
109.291650056839	1.1520600318908691	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg
110.7588701248169	1.1855900287628174	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg
118.51176023483276	1.052069902420044	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg
119.87893009185792	0.8358500003814697	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg
121.02936005592346	0.736220121383667	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg
122.07975006103516	0.752079963684082	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg
