onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
7.88	1.0	pain	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.1	3.18	pain	expectrating	1	high_cue	n/a	74.79	Very-Strong	74.79	Very-Strong	0.07	3.12	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.83	11.91	pain	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18.83	22.33	27.33	30.73	success	n/a	n/a	n/a
32.99	3.59	pain	outcomerating	1	high_cue	low_stim	80.92	Very-Strong	80.92	Very-Strong	0.07	3.12	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
37.59	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.99	n/a	pain	expectrating	2	low_cue	n/a	n/a	n/a	17.72	Moderate	2.72	3.98	task-social/cue/runtype-pain/scl/l010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.43	12.36	pain	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	45.43	49.19	54.19	57.8	success	n/a	n/a	n/a
57.48	2.33	pain	outcomerating	2	low_cue	med_stim	100.63	Strongest-sensation-of-any-kind	100.63	Strongest-sensation-of-any-kind	2.72	3.98	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
66.69	1.0	pain	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h056.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.89	n/a	pain	expectrating	3	high_cue	n/a	n/a	n/a	85.51	Very-Strong	0.15	3.97	task-social/cue/runtype-pain/sch/h056.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.91	11.900000000000006	pain	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	79.91	83.41	88.41	91.81	success	n/a	n/a	n/a
90.39	3.02	pain	outcomerating	3	high_cue	low_stim	78.15	Very-Strong	78.15	Very-Strong	0.15	3.97	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
95.48	1.0	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
99.0	3.67	pain	expectrating	4	low_cue	n/a	59.63	Strong	59.63	Strong	1.43	2.23	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
105.62	12.36	pain	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	105.62	109.38	114.38	117.99	success	n/a	n/a	n/a
120.79	3.06	pain	outcomerating	4	low_cue	med_stim	100.3	Strongest-sensation-of-any-kind	100.3	Strongest-sensation-of-any-kind	1.43	2.23	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
125.89	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h049.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.59	3.67	pain	expectrating	5	high_cue	n/a	107.24	Strongest-sensation-of-any-kind	107.24	Strongest-sensation-of-any-kind	2.33	1.34	task-social/cue/runtype-pain/sch/h049.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.22	12.819999999999993	pain	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	132.22	136.23	141.23	145.04	success	n/a	n/a	n/a
147.4	2.32	pain	outcomerating	5	high_cue	high_stim	107.4	Strongest-sensation-of-any-kind	107.4	Strongest-sensation-of-any-kind	2.33	1.34	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
151.98	1.0	pain	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155.49	2.93	pain	expectrating	6	low_cue	n/a	67.2	Very-Strong	67.2	Very-Strong	0.82	2.12	task-social/cue/runtype-pain/scl/l043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.71	11.909999999999997	pain	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	167.71	171.21	176.21	179.61	success	n/a	n/a	n/a
181.9	3.32	pain	outcomerating	6	low_cue	low_stim	89.31	Very-Strong	89.31	Very-Strong	0.82	2.12	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
187.48	1.0	pain	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.7	3.64	pain	expectrating	7	low_cue	n/a	51.52	Strong	51.52	Strong	0.27	3.37	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.92	12.820000000000022	pain	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	201.92	205.93	210.93	214.74	success	n/a	n/a	n/a
217.19	3.52	pain	outcomerating	7	low_cue	high_stim	123.56	Strongest-sensation-of-any-kind	123.56	Strongest-sensation-of-any-kind	0.27	3.37	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
223.39	0.98	pain	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l006.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.6	n/a	pain	expectrating	8	low_cue	n/a	n/a	n/a	55.47	Strong	0.38	3.9	task-social/cue/runtype-pain/scl/l006.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
