onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
3.89	1.0	pain	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h029.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.7	1.23	pain	expectrating	1	high_cue	n/a	73.61	Very Strong	73.61	Very Strong	0.43	0.8	task-social/cue/runtype-pain/sch/h029.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.61	12.370000000000001	pain	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17.61	21.37	26.37	29.98	success	n/a	n/a	n/a
30.3	2.47	pain	outcomerating	1	high_cue	med_stim	100.18	Strongest sensation of any kind	100.18	Strongest sensation of any kind	0.43	0.8	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
36.2	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.7	0.95	pain	expectrating	2	low_cue	n/a	29.69	Strong	29.69	Strong	0.05	0.9	task-social/cue/runtype-pain/scl/l036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.61	12.369999999999997	pain	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	43.61	47.37	52.37	55.98	success	n/a	n/a	n/a
56.29	1.73	pain	outcomerating	2	low_cue	med_stim	93.22	Very Strong	93.22	Very Strong	0.05	0.9	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
63.59	1.0	pain	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h048.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.09	1.38	pain	expectrating	3	high_cue	n/a	63.75	Strong	63.75	Strong	0.45	0.93	task-social/cue/runtype-pain/sch/h048.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.82	11.900000000000006	pain	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	75.82	79.32	84.32	87.72	success	n/a	n/a	n/a
90.9	2.27	pain	outcomerating	3	high_cue	low_stim	70.98	Very Strong	70.98	Very Strong	0.45	0.93	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
103.49	1.0	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
105.99	2.06	pain	expectrating	4	low_cue	n/a	44.67	Strong	44.67	Strong	1.22	0.84	task-social/cue/runtype-pain/scl/l039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.91	12.370000000000005	pain	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	116.91	120.67	125.67	129.28	success	n/a	n/a	n/a
131.8	3.18	pain	outcomerating	4	low_cue	med_stim	67.64	Very Strong	67.64	Very Strong	1.22	0.84	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
138.99	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h034.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.89	1.83	pain	expectrating	5	high_cue	n/a	76.76	Very Strong	76.76	Very Strong	0.15	1.68	task-social/cue/runtype-pain/sch/h034.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155.52	12.819999999999993	pain	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	155.52	159.53	164.53	168.34	success	n/a	n/a	n/a
170.3	2.4	pain	outcomerating	5	high_cue	high_stim	84.95	Very Strong	84.95	Very Strong	0.15	1.68	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
190.59	1.0	pain	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.01	1.13	pain	expectrating	6	low_cue	n/a	13.87	Moderate	13.87	Moderate	0.33	0.8	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.54	11.900000000000006	pain	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	201.54	205.04	210.04	213.44	success	n/a	n/a	n/a
212.1	2.07	pain	outcomerating	6	low_cue	low_stim	76.75	Very Strong	76.75	Very Strong	0.33	0.8	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
219.2	0.98	pain	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221.0	2.32	pain	expectrating	7	low_cue	n/a	18.51	Moderate	18.51	Moderate	0.6	1.72	task-social/cue/runtype-pain/scl/l023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.44	12.819999999999993	pain	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	229.44	233.45	238.45	242.26	success	n/a	n/a	n/a
243.49	2.21	pain	outcomerating	7	low_cue	high_stim	86.54	Very Strong	86.54	Very Strong	0.6	1.72	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
252.6	1.0	pain	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h022.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.2	1.87	pain	expectrating	8	high_cue	n/a	86.05	Very Strong	86.05	Very Strong	0.83	1.04	task-social/cue/runtype-pain/sch/h022.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
261.61	12.370000000000005	pain	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	261.61	265.37	270.37	273.98	success	n/a	n/a	n/a
273.5	2.82	pain	outcomerating	8	high_cue	med_stim	70.02	Very Strong	70.02	Very Strong	0.83	1.04	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
281.69	1.0	pain	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.29	2.3	pain	expectrating	9	high_cue	n/a	93.23	Very Strong	93.23	Very Strong	0.87	1.43	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.21	11.900000000000034	pain	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	288.21	291.71	296.71	300.11	success	n/a	n/a	n/a
307.1	1.79	pain	outcomerating	9	high_cue	low_stim	80.65	Very Strong	80.65	Very Strong	0.87	1.43	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
312.18	1.0	pain	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l002.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
316.1	1.5	pain	expectrating	10	low_cue	n/a	22.15	Moderate	22.15	Moderate	0.05	1.45	task-social/cue/runtype-pain/scl/l002.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328.72	12.819999999999993	pain	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	328.72	332.73	337.73	341.54	success	n/a	n/a	n/a
342.0	2.59	pain	outcomerating	10	low_cue	high_stim	88.16	Very Strong	88.16	Very Strong	0.05	1.45	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
348.8	1.0	pain	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
350.5	1.22	pain	expectrating	11	high_cue	n/a	62.61	Strong	62.61	Strong	0.05	1.17	task-social/cue/runtype-pain/sch/h023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355.23	12.819999999999993	pain	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	355.23	359.24	364.24	368.05	success	n/a	n/a	n/a
368.29	1.83	pain	outcomerating	11	high_cue	high_stim	101.85	Strongest sensation of any kind	101.85	Strongest sensation of any kind	0.05	1.17	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
375.59	1.0	pain	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l018.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.49	1.38	pain	expectrating	12	low_cue	n/a	34.15	Strong	34.15	Strong	0.53	0.84	task-social/cue/runtype-pain/scl/l018.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.22	11.909999999999968	pain	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	385.22	388.72	393.72	397.12	success	n/a	n/a	n/a
395.3	n/a	pain	outcomerating	12	low_cue	low_stim	n/a	n/a	56.63	Strong	0.53	0.84	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
