onset	duration	trial_type	response_value	stim_file_TODO
2.766	116.369	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
121.318	2.135	rating_relevance	18.12	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
125.62	1.416	rating_happy	23.44	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
130.572	1.35	rating_sad	4.69	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
135.974	1.733	rating_afraid	1.46	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
140.876	1.616	rating_disgusted	0.52	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
145.594	1.32	rating_warm	0.42	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
150.763	1.469	rating_engaged	27.4	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
154.329	179.336	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
336.165	2.459	rating_relevance	36.98	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
340.367	1.65	rating_happy	34.9	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
344.852	1.116	rating_sad	0.62	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
349.887	1.133	rating_afraid	1.15	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
354.739	0.966	rating_disgusted	1.04	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
359.857	1.066	rating_warm	0.42	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
364.976	1.173	rating_engaged	66.15	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
368.841	26.874	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
397.671	1.913	rating_relevance	14.69	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
401.923	1.149	rating_happy	0.31	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
407.542	1.75	rating_sad	31.56	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
412.21	1.405	rating_afraid	56.46	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
416.929	1.103	rating_disgusted	0.83	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
423.181	2.332	rating_warm	1.67	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
428.183	2.316	rating_engaged	60.0	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
430.898	62.842	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
495.741	1.965	rating_relevance	13.44	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
500.06	1.265	rating_happy	1.98	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
504.761	0.949	rating_sad	10.42	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
510.297	1.466	rating_afraid	34.69	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
515.232	1.383	rating_disgusted	40.0	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
520.2	1.333	rating_warm	2.4	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
525.202	1.316	rating_engaged	40.52	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
