onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
3.38	1.0	pain	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.09	2.57	pain	expectrating	1	low_cue	n/a	5.78	Weak	5.78	Weak	0.5	2.07	task-social/cue/runtype-pain/scl/l027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.52	12.82	pain	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.52	20.53	25.53	29.34	success	n/a	n/a	n/a
32.59	1.6	pain	outcomerating	1	low_cue	high_stim	28.52	Moderate	28.52	Moderate	0.57	1.03	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
41.57	1.0	pain	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.68	2.32	pain	expectrating	2	high_cue	n/a	74.12	Very Strong	74.12	Very Strong	0.35	1.97	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.21	12.359999999999992	pain	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	53.21	56.97	61.97	65.58	success	n/a	n/a	n/a
69.29	3.8	pain	outcomerating	2	high_cue	med_stim	66.74	Very Strong	66.74	Very Strong	1.93	1.87	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
78.37	1.0	pain	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l032.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.47	1.3	pain	expectrating	3	low_cue	n/a	3.3	Weak	3.3	Weak	0.32	0.98	task-social/cue/runtype-pain/scl/l032.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86.0	11.900000000000006	pain	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	86.0	89.5	94.5	97.9	success	n/a	n/a	n/a
97.78	1.77	pain	outcomerating	3	low_cue	low_stim	32.03	Strong	32.03	Strong	0.45	1.32	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
105.88	1.0	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.38	2.31	pain	expectrating	4	low_cue	n/a	8.33	Weak	8.33	Weak	0.47	1.84	task-social/cue/runtype-pain/scl/l023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112.2	11.909999999999997	pain	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	112.2	115.7	120.7	124.1	success	n/a	n/a	n/a
127.97	1.77	pain	outcomerating	4	low_cue	low_stim	11.83	Moderate	11.83	Moderate	0.75	1.02	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
137.08	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.18	2.46	pain	expectrating	5	high_cue	n/a	60.77	Strong	60.77	Strong	1.0	1.46	task-social/cue/runtype-pain/sch/h027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
147.91	11.900000000000006	pain	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	147.91	151.41	156.41	159.81	success	n/a	n/a	n/a
159.89	2.87	pain	outcomerating	5	high_cue	low_stim	21.5	Moderate	21.5	Moderate	0.38	2.49	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
168.97	1.0	pain	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h042.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
170.97	2.12	pain	expectrating	6	high_cue	n/a	121.71	Strongest sensation of any kind	121.71	Strongest sensation of any kind	0.38	1.73	task-social/cue/runtype-pain/sch/h042.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.52	12.359999999999985	pain	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	175.52	179.28	184.28	187.89	success	n/a	n/a	n/a
187.28	2.74	pain	outcomerating	6	high_cue	med_stim	135.0	Strongest sensation of any kind	135.0	Strongest sensation of any kind	0.45	2.29	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
194.38	1.0	pain	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h011.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.38	2.19	pain	expectrating	7	high_cue	n/a	65.9	Very Strong	65.9	Very Strong	0.28	1.91	task-social/cue/runtype-pain/sch/h011.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.41	11.900000000000006	pain	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	207.41	210.91	215.91	219.31	success	n/a	n/a	n/a
222.28	2.38	pain	outcomerating	7	high_cue	low_stim	64.68	Very Strong	64.68	Very Strong	1.02	1.37	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
234.78	1.0	pain	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.28	2.24	pain	expectrating	8	low_cue	n/a	23.35	Moderate	23.35	Moderate	0.48	1.76	task-social/cue/runtype-pain/scl/l039.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.3	12.829999999999984	pain	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	249.3	253.31	258.31	262.12	success	n/a	n/a	n/a
262.67	2.32	pain	outcomerating	8	low_cue	high_stim	27.69	Moderate	27.69	Moderate	0.48	1.83	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
271.78	1.0	pain	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.88	3.16	pain	expectrating	9	low_cue	n/a	15.34	Moderate	15.34	Moderate	0.48	2.68	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.6	12.370000000000005	pain	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	284.6	288.36	293.36	296.97	success	n/a	n/a	n/a
294.39	2.0	pain	outcomerating	9	low_cue	med_stim	33.24	Strong	33.24	Strong	0.28	1.72	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
299.87	1.0	pain	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l004.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.77	1.47	pain	expectrating	10	low_cue	n/a	13.7	Moderate	13.7	Moderate	0.42	1.05	task-social/cue/runtype-pain/scl/l004.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.54	12.370000000000005	pain	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	313.54	317.3	322.3	325.91	success	n/a	n/a	n/a
326.08	1.67	pain	outcomerating	10	low_cue	med_stim	12.26	Moderate	12.26	Moderate	0.38	1.29	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
337.87	1.0	pain	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
340.59	1.75	pain	expectrating	11	high_cue	n/a	135.49	Strongest sensation of any kind	135.49	Strongest sensation of any kind	0.25	1.5	task-social/cue/runtype-pain/sch/h026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.03	12.82000000000005	pain	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	346.03	350.04	355.04	358.85	success	n/a	n/a	n/a
355.48	2.02	pain	outcomerating	11	high_cue	high_stim	73.86	Very Strong	73.86	Very Strong	0.37	1.65	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
362.58	1.0	pain	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
364.78	2.24	pain	expectrating	12	high_cue	n/a	98.78	Strongest sensation of any kind	98.78	Strongest sensation of any kind	0.43	1.81	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
376.5	12.829999999999984	pain	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	376.5	380.51	385.51	389.32	success	n/a	n/a	n/a
394.57	2.83	pain	outcomerating	12	high_cue	high_stim	38.66	Strong	38.66	Strong	0.55	2.28	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
